transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id
TXN0091713,2024-11-02 11:51:58,1056.69,Success,Food & Dining,Mobile,North,UPI,USR01016
TXN0091714,2024-11-02 11:58:17,1121.54,Success,Entertainment,Desktop,South,Debit Card,USR01455
TXN0091715,2024-11-02 12:13:24,1776.41,Success,Food & Dining,Desktop,North,UPI,USR09239
TXN0091716,2024-11-02 12:25:50,313.08,Success,Electronics,Desktop,East,Debit Card,USR09656
TXN0091717,2024-11-02 12:30:29,2749.59,Success,Electronics,Mobile,North,Net Banking,USR04065
TXN0091718,2024-11-02 12:33:29,5802.97,Success,Food & Dining,Mobile,West,UPI,USR06303
TXN0091719,2024-11-02 12:40:32,2750.4,Failed,Electronics,Desktop,East,Wallet,USR03673
TXN0091720,2024-11-02 12:53:41,4361.41,Success,Retail,Mobile,South,Credit Card,USR04814
TXN0091721,2024-11-02 13:04:11,2930.86,Success,Utilities,Mobile,West,Credit Card,USR07407
TXN0091722,2024-11-02 13:06:01,11439.63,Success,Utilities,Desktop,West,Net Banking,USR08693
TXN0091723,2024-11-02 13:09:54,175.48,Success,Retail,Mobile,East,Credit Card,USR09240
TXN0091724,2024-11-02 13:15:06,314.02,Success,Retail,Desktop,South,Net Banking,USR05954
TXN0091725,2024-11-02 13:17:00,3113.9,Success,Travel,Mobile,Central,Wallet,USR07607
TXN0091726,2024-11-02 13:18:58,6126.89,Success,Retail,Mobile,East,UPI,USR00653
TXN0091727,2024-11-02 13:22:08,17008.33,Success,Food & Dining,Mobile,South,Net Banking,USR00866
TXN0091728,2024-11-02 13:38:02,346.89,Success,Food & Dining,Desktop,Central,Credit Card,USR07566
TXN0091729,2024-11-02 13:39:10,3702.06,Failed,Electronics,Mobile,North,UPI,USR03269
TXN0091730,2024-11-02 13:40:30,6254.86,Success,Travel,Mobile,Central,UPI,USR01126
TXN0091731,2024-11-02 13:44:43,6805.15,Success,Entertainment,Mobile,East,Wallet,USR00358
TXN0091732,2024-11-02 13:45:07,461.04,Failed,Electronics,Mobile,North,Debit Card,USR06216
TXN0091733,2024-11-02 13:49:18,8158.11,Success,Electronics,Mobile,North,UPI,USR02856
TXN0091734,2024-11-02 13:49:47,2179.28,Success,Electronics,Desktop,Central,UPI,USR00149
TXN0091735,2024-11-02 13:55:14,1404.44,Success,Travel,Mobile,West,UPI,USR04728
TXN0091736,2024-11-02 14:09:46,2550.47,Success,Food & Dining,Mobile,Central,Debit Card,USR09256
TXN0091737,2024-11-02 14:11:03,1313.42,Success,Retail,Mobile,South,Wallet,USR04267
TXN0091738,2024-11-02 14:19:11,1324.54,Success,Healthcare,Desktop,South,UPI,USR07220
TXN0091739,2024-11-02 14:37:11,1052.35,Success,Healthcare,Tablet,North,UPI,USR00520
TXN0091740,2024-11-02 14:57:20,2055.85,Success,Food & Dining,Mobile,South,UPI,USR02630
TXN0091741,2024-11-02 15:06:31,4199.85,Success,Retail,Desktop,East,UPI,USR06394
TXN0091742,2024-11-02 15:09:22,1266.57,Success,Food & Dining,Mobile,Central,Net Banking,USR03566
TXN0091743,2024-11-02 15:13:01,431.74,Success,Utilities,Desktop,East,Credit Card,USR03704
TXN0091744,2024-11-02 15:16:39,585.64,Success,Food & Dining,Desktop,East,Net Banking,USR05417
TXN0091745,2024-11-02 15:31:55,5163.14,Success,Food & Dining,Mobile,South,Debit Card,USR05892
TXN0091746,2024-11-02 15:33:12,360.56,Success,Electronics,Desktop,West,Credit Card,USR08435
TXN0091747,2024-11-02 15:41:49,691.67,Success,Electronics,Mobile,Central,Credit Card,USR04663
TXN0091748,2024-11-02 15:44:10,1295.73,Success,Retail,Desktop,North,Credit Card,USR04377
TXN0091749,2024-11-02 15:54:40,2484.05,Success,Entertainment,Mobile,East,Debit Card,USR08798
TXN0091750,2024-11-02 16:31:47,493.51,Success,Utilities,Desktop,North,UPI,USR06281
TXN0091751,2024-11-02 16:54:13,6357.6,Success,Utilities,Mobile,West,Debit Card,USR01203
TXN0091752,2024-11-02 17:01:49,16372.05,Success,Food & Dining,Mobile,Central,UPI,USR05741
TXN0091753,2024-11-02 17:24:21,4103.89,Failed,Electronics,Desktop,North,Debit Card,USR00248
TXN0091754,2024-11-02 17:46:33,6176.16,Success,Retail,Mobile,South,Credit Card,USR07460
TXN0091755,2024-11-02 18:00:41,1186.67,Success,Retail,Desktop,North,UPI,USR05233
TXN0091756,2024-11-02 18:18:48,406.7,Success,Food & Dining,Desktop,South,UPI,USR00480
TXN0091757,2024-11-02 18:30:13,4144.6,Success,Retail,Mobile,East,UPI,USR02221
TXN0091758,2024-11-02 18:33:02,3176.35,Success,Electronics,Mobile,South,Net Banking,USR03010
TXN0091759,2024-11-02 18:38:16,1443.44,Success,Retail,Mobile,East,Credit Card,USR08037
TXN0091760,2024-11-02 18:45:38,2241.73,Success,Electronics,Desktop,West,Wallet,USR09199
TXN0091761,2024-11-02 18:52:59,1957.87,Success,Travel,Mobile,South,UPI,USR00773
TXN0091762,2024-11-02 18:53:24,1910.75,Success,Food & Dining,Tablet,West,Credit Card,USR05838
TXN0091763,2024-11-02 19:03:58,3280.39,Success,Retail,Desktop,South,Net Banking,USR01434
TXN0091764,2024-11-02 19:05:57,238.89,Failed,Retail,Mobile,West,UPI,USR03247
TXN0091765,2024-11-02 19:23:17,1207.61,Success,Food & Dining,Desktop,North,Wallet,USR01478
TXN0091766,2024-11-02 19:37:06,1802.91,Success,Utilities,Desktop,Central,Credit Card,USR09370
TXN0091767,2024-11-02 19:49:56,852.27,Success,Travel,Tablet,East,Debit Card,USR04955
TXN0091768,2024-11-02 20:03:22,8206.5,Failed,Food & Dining,Mobile,North,Credit Card,USR01105
TXN0091769,2024-11-02 20:09:05,918.32,Success,Utilities,Mobile,South,Net Banking,USR02788
TXN0091770,2024-11-02 20:46:48,505.41,Failed,Food & Dining,Mobile,West,Credit Card,USR01187
TXN0091771,2024-11-02 20:55:17,2080.61,Success,Food & Dining,Desktop,South,Credit Card,USR08674
TXN0091772,2024-11-02 21:05:58,811.0,Success,Utilities,Desktop,West,UPI,USR07533
TXN0091773,2024-11-02 21:06:56,2702.04,Success,Travel,Desktop,East,Wallet,USR01944
TXN0091774,2024-11-02 21:16:30,462.64,Success,Retail,Tablet,South,Wallet,USR00981
TXN0091775,2024-11-02 21:20:37,1237.49,Failed,Retail,Mobile,North,Credit Card,USR02017
TXN0091776,2024-11-02 21:25:56,6960.99,Success,Healthcare,Mobile,North,Debit Card,USR07451
TXN0091777,2024-11-02 21:41:09,2723.35,Success,Healthcare,Mobile,East,Debit Card,USR03753
TXN0091778,2024-11-02 21:44:00,10141.63,Failed,Utilities,Mobile,Central,Credit Card,USR02666
TXN0091779,2024-11-02 21:50:31,9192.39,Success,Retail,Mobile,West,Wallet,USR06291
TXN0091780,2024-11-02 21:56:21,1107.76,Success,Utilities,Mobile,Central,UPI,USR04400
TXN0091781,2024-11-02 22:10:03,1091.11,Success,Food & Dining,Mobile,East,Net Banking,USR02878
TXN0091782,2024-11-02 22:12:28,2299.09,Success,Utilities,Mobile,East,Debit Card,USR07772
TXN0091783,2024-11-02 22:13:52,6150.18,Success,Food & Dining,Desktop,South,UPI,USR08631
TXN0091784,2024-11-02 22:41:39,578.21,Success,Food & Dining,Mobile,Central,UPI,USR06686
TXN0091785,2024-11-02 23:04:02,4241.6,Success,Food & Dining,Desktop,East,UPI,USR01852
TXN0091786,2024-11-02 23:12:56,1703.32,Success,Entertainment,Tablet,South,UPI,USR07724
TXN0091787,2024-11-02 23:37:40,593.47,Success,Food & Dining,Mobile,Central,Credit Card,USR06419
TXN0091788,2024-11-02 23:46:36,2864.53,Success,Food & Dining,Desktop,East,UPI,USR07129
TXN0091789,2024-11-02 23:48:01,1502.05,Failed,Food & Dining,Desktop,North,UPI,USR06234
TXN0091790,2024-11-02 23:58:50,3545.37,Success,Retail,Mobile,North,Wallet,USR08233
TXN0091791,2024-11-03 00:08:20,2962.15,Success,Utilities,Desktop,South,Credit Card,USR09132
TXN0091792,2024-11-03 00:37:42,358.78,Success,Utilities,Mobile,West,Wallet,USR05080
TXN0091793,2024-11-03 01:06:25,268.72,Success,Utilities,Mobile,South,Credit Card,USR05237
TXN0091794,2024-11-03 01:24:13,50.0,Failed,Utilities,Desktop,South,Net Banking,USR07403
TXN0091795,2024-11-03 01:30:16,18414.36,Success,Retail,Mobile,West,Debit Card,USR05012
TXN0091796,2024-11-03 02:40:51,3648.49,Failed,Electronics,Mobile,North,Debit Card,USR07402
TXN0091797,2024-11-03 02:59:51,2924.59,Failed,Electronics,Mobile,East,Credit Card,USR06061
TXN0091798,2024-11-03 03:15:36,343.62,Failed,Travel,Mobile,North,Net Banking,USR00048
TXN0091799,2024-11-03 03:23:57,1156.59,Success,Utilities,Mobile,South,Debit Card,USR07970
TXN0091800,2024-11-03 03:47:38,375.58,Success,Retail,Mobile,Central,Debit Card,USR05571
TXN0091801,2024-11-03 03:48:09,1903.1,Failed,Utilities,Mobile,East,Debit Card,USR06627
TXN0091802,2024-11-03 03:58:39,1507.33,Success,Healthcare,Mobile,North,Net Banking,USR06982
TXN0091803,2024-11-03 04:31:14,955.4,Failed,Electronics,Desktop,North,Credit Card,USR03505
TXN0091804,2024-11-03 04:49:07,3114.19,Failed,Food & Dining,Mobile,Central,UPI,USR08223
TXN0091805,2024-11-03 04:58:40,2019.36,Success,Electronics,Desktop,East,UPI,USR03249
TXN0091806,2024-11-03 05:19:40,1517.84,Success,Electronics,Desktop,South,Debit Card,USR03132
TXN0091807,2024-11-03 06:20:15,1876.71,Success,Healthcare,Mobile,North,Debit Card,USR01748
TXN0091808,2024-11-03 06:33:29,1539.55,Failed,Travel,Mobile,West,Credit Card,USR04763
TXN0091809,2024-11-03 06:41:04,1288.54,Success,Electronics,Mobile,West,UPI,USR07996
TXN0091810,2024-11-03 07:01:33,2087.62,Failed,Electronics,Mobile,West,Net Banking,USR00591
TXN0091811,2024-11-03 07:05:57,1806.15,Success,Retail,Desktop,Central,UPI,USR03453
TXN0091812,2024-11-03 07:09:34,144.12,Success,Food & Dining,Desktop,West,Net Banking,USR01171
TXN0091813,2024-11-03 07:12:15,1075.45,Failed,Electronics,Mobile,East,Net Banking,USR06927
TXN0091814,2024-11-03 07:19:02,558.52,Success,Food & Dining,Tablet,South,Debit Card,USR03093
TXN0091815,2024-11-03 07:21:14,897.6,Failed,Electronics,Desktop,South,Credit Card,USR05424
TXN0091816,2024-11-03 07:25:27,2248.27,Failed,Utilities,Mobile,Central,Debit Card,USR04202
TXN0091817,2024-11-03 07:34:23,2707.8,Success,Entertainment,Mobile,South,Wallet,USR02748
TXN0091818,2024-11-03 08:18:04,228.31,Success,Food & Dining,Mobile,West,Debit Card,USR05612
TXN0091819,2024-11-03 08:30:29,567.41,Success,Utilities,Mobile,North,UPI,USR09978
TXN0091820,2024-11-03 08:34:56,9509.07,Success,Food & Dining,Mobile,North,UPI,USR00882
TXN0091821,2024-11-03 08:49:05,2422.43,Success,Utilities,Desktop,West,Net Banking,USR00011
TXN0091822,2024-11-03 09:04:49,2842.57,Failed,Utilities,Desktop,Central,UPI,USR00543
TXN0091823,2024-11-03 09:06:46,1318.2,Success,Food & Dining,Mobile,North,Credit Card,USR07383
TXN0091824,2024-11-03 09:07:36,5820.2,Success,Retail,Desktop,West,UPI,USR02777
TXN0091825,2024-11-03 09:12:26,3023.63,Success,Food & Dining,Desktop,West,Net Banking,USR03739
TXN0091826,2024-11-03 09:12:49,16511.09,Failed,Travel,Tablet,East,Debit Card,USR09593
TXN0091827,2024-11-03 09:14:05,1429.78,Success,Utilities,Mobile,West,Wallet,USR06290
TXN0091828,2024-11-03 09:24:57,7632.88,Success,Travel,Mobile,South,UPI,USR05739
TXN0091829,2024-11-03 09:52:34,586.18,Success,Food & Dining,Mobile,North,Net Banking,USR09408
TXN0091830,2024-11-03 09:55:19,2546.39,Success,Utilities,Mobile,North,UPI,USR08285
TXN0091831,2024-11-03 10:07:57,1561.25,Success,Food & Dining,Mobile,South,UPI,USR02406
TXN0091832,2024-11-03 10:10:06,1837.04,Success,Retail,Mobile,East,Net Banking,USR07189
TXN0091833,2024-11-03 10:14:06,222.39,Success,Retail,Mobile,North,UPI,USR07751
TXN0091834,2024-11-03 10:18:51,700.86,Success,Utilities,Mobile,North,UPI,USR08121
TXN0091835,2024-11-03 10:19:04,6791.84,Success,Electronics,Mobile,South,UPI,USR05214
TXN0091836,2024-11-03 10:20:47,1108.33,Success,Food & Dining,Mobile,North,UPI,USR01749
TXN0091837,2024-11-03 10:47:03,1560.51,Success,Electronics,Desktop,East,Credit Card,USR09577
TXN0091838,2024-11-03 10:53:36,340.77,Success,Entertainment,Mobile,Central,Credit Card,USR01820
TXN0091839,2024-11-03 10:59:31,1223.55,Success,Healthcare,Mobile,West,Debit Card,USR02814
TXN0091840,2024-11-03 11:12:00,14907.22,Success,Utilities,Mobile,South,UPI,USR08150
TXN0091841,2024-11-03 11:18:06,4910.03,Success,Travel,Desktop,Central,Credit Card,USR07058
TXN0091842,2024-11-03 11:20:47,1686.64,Success,Retail,Mobile,North,Credit Card,USR08924
TXN0091843,2024-11-03 11:30:43,6436.78,Success,Electronics,Mobile,Central,UPI,USR05778
TXN0091844,2024-11-03 11:32:07,905.77,Success,Food & Dining,Desktop,North,Credit Card,USR03886
TXN0091845,2024-11-03 11:32:46,406.94,Success,Food & Dining,Desktop,South,UPI,USR04320
TXN0091846,2024-11-03 11:38:03,1065.1,Success,Food & Dining,Mobile,North,UPI,USR06074
TXN0091847,2024-11-03 11:38:46,12444.33,Success,Utilities,Tablet,West,UPI,USR03684
TXN0091848,2024-11-03 12:00:16,1164.81,Success,Utilities,Desktop,West,UPI,USR07392
TXN0091849,2024-11-03 12:09:24,1394.65,Success,Food & Dining,Mobile,East,UPI,USR08028
TXN0091850,2024-11-03 12:10:57,7834.92,Success,Food & Dining,Mobile,Central,Debit Card,USR03903
TXN0091851,2024-11-03 12:12:24,1870.36,Success,Food & Dining,Mobile,Central,UPI,USR09804
TXN0091852,2024-11-03 12:13:50,1166.37,Success,Utilities,Desktop,East,Wallet,USR04353
TXN0091853,2024-11-03 12:15:45,213.2,Success,Retail,Mobile,Central,Debit Card,USR01597
TXN0091854,2024-11-03 12:15:49,2418.86,Success,Food & Dining,Desktop,West,UPI,USR03671
TXN0091855,2024-11-03 12:28:05,7624.52,Success,Travel,Mobile,Central,Credit Card,USR02917
TXN0091856,2024-11-03 12:28:08,1575.72,Success,Healthcare,Tablet,South,UPI,USR07092
TXN0091857,2024-11-03 12:29:01,4469.11,Success,Retail,Mobile,West,UPI,USR04478
TXN0091858,2024-11-03 12:47:17,1874.16,Success,Food & Dining,Mobile,West,Wallet,USR07319
TXN0091859,2024-11-03 12:50:19,6955.79,Success,Food & Dining,Tablet,East,Credit Card,USR05847
TXN0091860,2024-11-03 12:53:40,430.3,Success,Retail,Mobile,East,UPI,USR05867
TXN0091861,2024-11-03 13:05:31,3418.31,Success,Utilities,Mobile,South,Credit Card,USR04671
TXN0091862,2024-11-03 13:09:40,949.37,Success,Travel,Desktop,South,Credit Card,USR00124
TXN0091863,2024-11-03 13:10:43,1586.03,Success,Food & Dining,Tablet,South,Debit Card,USR03855
TXN0091864,2024-11-03 13:19:27,924.33,Success,Electronics,Mobile,Central,Debit Card,USR09707
TXN0091865,2024-11-03 13:23:45,7691.64,Success,Electronics,Mobile,North,UPI,USR06291
TXN0091866,2024-11-03 13:27:20,1060.52,Success,Retail,Mobile,Central,Wallet,USR01753
TXN0091867,2024-11-03 13:31:57,917.22,Success,Travel,Mobile,North,UPI,USR06890
TXN0091868,2024-11-03 13:45:46,17621.42,Success,Travel,Desktop,West,Debit Card,USR04491
TXN0091869,2024-11-03 14:05:02,520.83,Success,Electronics,Mobile,Central,Credit Card,USR07334
TXN0091870,2024-11-03 14:12:26,1688.05,Failed,Food & Dining,Mobile,North,Net Banking,USR03412
TXN0091871,2024-11-03 14:16:50,2352.67,Success,Travel,Mobile,North,UPI,USR05245
TXN0091872,2024-11-03 14:22:02,7766.71,Success,Travel,Desktop,East,Net Banking,USR06216
TXN0091873,2024-11-03 14:22:40,1642.13,Success,Retail,Tablet,Central,Wallet,USR00192
TXN0091874,2024-11-03 14:22:47,488.98,Success,Food & Dining,Mobile,South,Net Banking,USR07465
TXN0091875,2024-11-03 14:54:44,3022.51,Success,Retail,Mobile,Central,Credit Card,USR03953
TXN0091876,2024-11-03 15:04:21,633.01,Success,Electronics,Mobile,West,Debit Card,USR02101
TXN0091877,2024-11-03 15:06:24,308.81,Failed,Travel,Mobile,West,Wallet,USR06941
TXN0091878,2024-11-03 15:07:21,508.76,Success,Healthcare,Desktop,East,UPI,USR02222
TXN0091879,2024-11-03 15:15:53,6454.82,Success,Utilities,Mobile,West,UPI,USR07551
TXN0091880,2024-11-03 15:24:00,4963.0,Success,Food & Dining,Mobile,West,Credit Card,USR06157
TXN0091881,2024-11-03 15:29:08,14110.73,Success,Food & Dining,Mobile,East,Net Banking,USR02489
TXN0091882,2024-11-03 15:34:57,234.17,Failed,Utilities,Mobile,North,Debit Card,USR05359
TXN0091883,2024-11-03 15:43:06,859.2,Success,Healthcare,Tablet,West,Wallet,USR03364
TXN0091884,2024-11-03 15:50:29,3632.64,Success,Food & Dining,Mobile,East,Credit Card,USR04501
TXN0091885,2024-11-03 15:51:13,2131.05,Success,Food & Dining,Desktop,Central,Debit Card,USR07419
TXN0091886,2024-11-03 15:58:44,671.87,Success,Utilities,Mobile,West,Wallet,USR00125
TXN0091887,2024-11-03 15:59:36,544.0,Success,Utilities,Desktop,South,UPI,USR00514
TXN0091888,2024-11-03 16:12:30,3598.15,Failed,Electronics,Desktop,Central,Net Banking,USR03101
TXN0091889,2024-11-03 16:42:00,965.4,Success,Healthcare,Mobile,North,UPI,USR02542
TXN0091890,2024-11-03 16:49:58,5245.38,Success,Utilities,Mobile,West,Net Banking,USR00336
TXN0091891,2024-11-03 17:06:14,739.61,Success,Entertainment,Mobile,South,Credit Card,USR05025
TXN0091892,2024-11-03 17:07:00,1380.46,Success,Travel,Desktop,South,UPI,USR06693
TXN0091893,2024-11-03 17:15:40,1691.06,Success,Retail,Desktop,Central,UPI,USR02752
TXN0091894,2024-11-03 17:23:02,979.08,Success,Electronics,Mobile,West,UPI,USR08471
TXN0091895,2024-11-03 17:32:44,1082.85,Success,Food & Dining,Desktop,North,Credit Card,USR07988
TXN0091896,2024-11-03 17:49:09,630.78,Success,Food & Dining,Desktop,North,Credit Card,USR08579
TXN0091897,2024-11-03 17:51:05,549.52,Success,Entertainment,Mobile,Central,Debit Card,USR09088
TXN0091898,2024-11-03 17:58:23,1770.19,Success,Healthcare,Mobile,West,Wallet,USR03643
TXN0091899,2024-11-03 18:12:29,2218.55,Success,Food & Dining,Desktop,South,Credit Card,USR06586
TXN0091900,2024-11-03 18:24:27,574.51,Success,Food & Dining,Desktop,North,Credit Card,USR00024
TXN0091901,2024-11-03 18:38:25,1649.14,Failed,Retail,Desktop,North,Net Banking,USR09309
TXN0091902,2024-11-03 18:42:22,4359.71,Success,Healthcare,Desktop,South,Net Banking,USR02740
TXN0091903,2024-11-03 18:58:38,506.6,Success,Retail,Desktop,Central,Credit Card,USR05638
TXN0091904,2024-11-03 19:07:52,1925.35,Success,Retail,Mobile,South,UPI,USR06398
TXN0091905,2024-11-03 19:09:54,3635.6,Success,Food & Dining,Mobile,West,Debit Card,USR04320
TXN0091906,2024-11-03 19:11:37,2284.56,Success,Food & Dining,Mobile,East,UPI,USR06736
TXN0091907,2024-11-03 19:12:31,942.43,Success,Food & Dining,Tablet,East,Credit Card,USR04001
TXN0091908,2024-11-03 19:13:51,737.77,Success,Travel,Mobile,North,Wallet,USR06224
TXN0091909,2024-11-03 19:16:14,672.29,Success,Utilities,Mobile,East,UPI,USR07201
TXN0091910,2024-11-03 19:26:54,52524.49,Success,Entertainment,Desktop,Central,Wallet,USR04297
TXN0091911,2024-11-03 19:33:02,1535.78,Success,Healthcare,Mobile,South,Debit Card,USR00624
TXN0091912,2024-11-03 19:35:11,1563.04,Success,Utilities,Desktop,South,Credit Card,USR00041
TXN0091913,2024-11-03 19:37:30,491.37,Success,Food & Dining,Mobile,North,Wallet,USR07839
TXN0091914,2024-11-03 19:39:28,13316.4,Success,Utilities,Desktop,Central,Net Banking,USR03929
TXN0091915,2024-11-03 19:40:06,811.22,Success,Utilities,Desktop,South,Net Banking,USR06388
TXN0091916,2024-11-03 19:40:47,703.78,Success,Utilities,Tablet,Central,UPI,USR06786
TXN0091917,2024-11-03 19:53:28,3051.1,Failed,Food & Dining,Mobile,South,Credit Card,USR02654
TXN0091918,2024-11-03 19:57:00,310.78,Success,Retail,Mobile,East,Debit Card,USR01970
TXN0091919,2024-11-03 19:58:20,694.88,Success,Retail,Desktop,South,Credit Card,USR05623
TXN0091920,2024-11-03 20:15:32,3961.83,Success,Utilities,Mobile,North,Credit Card,USR02657
TXN0091921,2024-11-03 20:17:45,2930.09,Failed,Travel,Mobile,North,Wallet,USR06941
TXN0091922,2024-11-03 20:25:16,1248.41,Success,Entertainment,Desktop,North,Credit Card,USR04216
TXN0091923,2024-11-03 20:51:10,922.66,Success,Utilities,Desktop,East,Credit Card,USR05729
TXN0091924,2024-11-03 21:12:48,1117.86,Success,Utilities,Mobile,South,Credit Card,USR02882
TXN0091925,2024-11-03 21:29:42,855.56,Success,Entertainment,Mobile,South,UPI,USR02826
TXN0091926,2024-11-03 22:18:53,73.06,Success,Travel,Mobile,South,Credit Card,USR07965
TXN0091927,2024-11-03 22:52:58,3753.08,Success,Electronics,Desktop,North,UPI,USR07302
TXN0091928,2024-11-03 22:53:41,1416.26,Success,Healthcare,Desktop,Central,Net Banking,USR00536
TXN0091929,2024-11-03 23:08:36,7499.17,Success,Food & Dining,Mobile,West,Wallet,USR05831
TXN0091930,2024-11-03 23:19:39,3182.41,Success,Utilities,Mobile,Central,Net Banking,USR02801
TXN0091931,2024-11-03 23:36:42,4396.84,Success,Electronics,Tablet,Central,Credit Card,USR09846
TXN0091932,2024-11-03 23:37:57,1063.76,Success,Electronics,Mobile,South,Wallet,USR04787
TXN0091933,2024-11-03 23:52:22,7884.82,Success,Travel,Desktop,South,Debit Card,USR09217
TXN0091934,2024-11-04 00:08:19,279.35,Success,Food & Dining,Mobile,South,UPI,USR06068
TXN0091935,2024-11-04 00:38:46,6552.28,Success,Food & Dining,Mobile,East,Credit Card,USR07985
TXN0091936,2024-11-04 00:48:44,7643.89,Success,Electronics,Mobile,South,UPI,USR08692
TXN0091937,2024-11-04 01:21:39,275.33,Success,Retail,Desktop,East,UPI,USR07163
TXN0091938,2024-11-04 01:29:56,1926.65,Success,Retail,Mobile,North,Net Banking,USR02650
TXN0091939,2024-11-04 02:38:42,785.2,Success,Utilities,Mobile,West,Debit Card,USR00085
TXN0091940,2024-11-04 02:44:00,523.81,Success,Food & Dining,Mobile,East,UPI,USR04561
TXN0091941,2024-11-04 03:27:05,5026.78,Success,Food & Dining,Mobile,West,Debit Card,USR08122
TXN0091942,2024-11-04 03:27:51,1693.53,Success,Healthcare,Mobile,Central,Wallet,USR00187
TXN0091943,2024-11-04 03:47:38,1132.47,Success,Electronics,Desktop,North,UPI,USR01045
TXN0091944,2024-11-04 04:29:38,2206.97,Success,Retail,Mobile,South,UPI,USR07751
TXN0091945,2024-11-04 04:43:47,536.01,Success,Food & Dining,Mobile,North,Credit Card,USR01629
TXN0091946,2024-11-04 05:24:24,2038.75,Success,Retail,Tablet,Central,Credit Card,USR02795
TXN0091947,2024-11-04 05:27:12,1293.98,Success,Electronics,Mobile,East,Credit Card,USR03915
TXN0091948,2024-11-04 05:35:43,10190.69,Success,Entertainment,Desktop,South,Net Banking,USR00683
TXN0091949,2024-11-04 06:01:45,3413.0,Success,Food & Dining,Mobile,East,Credit Card,USR08149
TXN0091950,2024-11-04 06:02:51,848.49,Failed,Electronics,Mobile,Central,UPI,USR05514
TXN0091951,2024-11-04 06:11:52,303.04,Failed,Retail,Mobile,East,Credit Card,USR03650
TXN0091952,2024-11-04 06:16:54,1588.98,Success,Utilities,Mobile,North,Debit Card,USR02333
TXN0091953,2024-11-04 06:58:46,1086.43,Failed,Electronics,Mobile,South,Net Banking,USR02709
TXN0091954,2024-11-04 07:11:35,2860.0,Success,Utilities,Mobile,South,Credit Card,USR07917
TXN0091955,2024-11-04 07:18:40,1276.32,Success,Electronics,Desktop,North,UPI,USR08605
TXN0091956,2024-11-04 07:18:45,696.58,Success,Retail,Mobile,North,Credit Card,USR03460
TXN0091957,2024-11-04 07:19:31,3153.44,Failed,Retail,Mobile,West,UPI,USR09763
TXN0091958,2024-11-04 07:19:57,1126.35,Success,Electronics,Tablet,West,UPI,USR08124
TXN0091959,2024-11-04 07:39:03,5887.09,Failed,Entertainment,Mobile,West,Debit Card,USR06725
TXN0091960,2024-11-04 07:53:08,1746.25,Success,Retail,Desktop,Central,UPI,USR09461
TXN0091961,2024-11-04 07:58:17,4030.67,Success,Food & Dining,Desktop,Central,Credit Card,USR01791
TXN0091962,2024-11-04 08:04:12,2865.12,Failed,Electronics,Desktop,Central,Net Banking,USR00444
TXN0091963,2024-11-04 08:23:25,2577.23,Success,Retail,Mobile,South,Debit Card,USR05872
TXN0091964,2024-11-04 08:24:54,289.86,Success,Retail,Mobile,South,Net Banking,USR03227
TXN0091965,2024-11-04 08:28:03,475.79,Failed,Entertainment,Desktop,North,Debit Card,USR09826
TXN0091966,2024-11-04 08:48:08,1854.27,Success,Healthcare,Mobile,East,UPI,USR03537
TXN0091967,2024-11-04 08:49:22,2830.7,Success,Entertainment,Mobile,North,Wallet,USR04231
TXN0091968,2024-11-04 09:01:55,1032.25,Success,Utilities,Mobile,North,Credit Card,USR01400
TXN0091969,2024-11-04 09:20:30,719.83,Success,Retail,Mobile,North,UPI,USR03962
TXN0091970,2024-11-04 09:24:20,1398.26,Success,Travel,Mobile,East,UPI,USR01198
TXN0091971,2024-11-04 09:25:27,11562.8,Success,Food & Dining,Desktop,West,Debit Card,USR06007
TXN0091972,2024-11-04 09:35:13,1770.68,Success,Food & Dining,Desktop,North,UPI,USR08218
TXN0091973,2024-11-04 09:42:32,595.2,Failed,Retail,Mobile,North,Debit Card,USR09269
TXN0091974,2024-11-04 09:57:56,1207.51,Success,Entertainment,Mobile,Central,UPI,USR06169
TXN0091975,2024-11-04 10:03:16,13199.47,Failed,Travel,Mobile,East,Wallet,USR09779
TXN0091976,2024-11-04 10:03:20,981.71,Success,Retail,Mobile,South,Credit Card,USR01313
TXN0091977,2024-11-04 10:06:32,4898.02,Failed,Electronics,Tablet,South,UPI,USR06031
TXN0091978,2024-11-04 10:21:40,1426.18,Success,Utilities,Tablet,West,UPI,USR04597
TXN0091979,2024-11-04 10:23:41,4458.64,Failed,Electronics,Tablet,West,Credit Card,USR06472
TXN0091980,2024-11-04 10:55:27,1650.51,Success,Utilities,Mobile,West,UPI,USR07566
TXN0091981,2024-11-04 10:58:37,277.31,Success,Food & Dining,Mobile,South,UPI,USR01024
TXN0091982,2024-11-04 11:02:50,9288.26,Success,Electronics,Mobile,North,Net Banking,USR05474
TXN0091983,2024-11-04 11:08:38,1882.84,Failed,Electronics,Mobile,South,Debit Card,USR01057
TXN0091984,2024-11-04 11:16:42,2432.09,Success,Retail,Mobile,East,UPI,USR00084
TXN0091985,2024-11-04 11:18:40,4057.96,Success,Food & Dining,Desktop,West,Net Banking,USR06331
TXN0091986,2024-11-04 11:19:29,6282.19,Success,Food & Dining,Mobile,West,UPI,USR06767
TXN0091987,2024-11-04 11:21:30,14293.92,Success,Retail,Tablet,South,Debit Card,USR09831
