transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id,hour,day_of_week,day_name,month,month_name,year,date,is_weekend,is_night,log_amount,amount_bucket,is_failed,transactions_per_user,user_failure_rate,user_type
TXN0090152,2024-10-21 16:15:31,6097.68,Success,Utilities,Mobile,East,Debit Card,USR03678,16,0,Monday,10,Oct,2024,2024-10-21,0,0,8.715827633302341,Medium (1K-10K),0,11,0.09090909090909091,New
TXN0090153,2024-10-21 16:28:27,1050.45,Success,Travel,Mobile,North,UPI,USR06628,16,0,Monday,10,Oct,2024,2024-10-21,0,0,6.957925442894713,Medium (1K-10K),0,10,0.0,New
TXN0090154,2024-10-21 16:32:43,10820.96,Success,Retail,Mobile,West,Credit Card,USR03941,16,0,Monday,10,Oct,2024,2024-10-21,0,0,9.28933268202139,High (10K-50K),0,13,0.07692307692307693,New
TXN0090155,2024-10-21 16:36:41,1441.54,Failed,Food & Dining,Mobile,South,Credit Card,USR00841,16,0,Monday,10,Oct,2024,2024-10-21,0,0,7.274160727633844,Medium (1K-10K),1,15,0.13333333333333333,Returning
TXN0090156,2024-10-21 16:53:22,3663.75,Success,Utilities,Desktop,South,Net Banking,USR06001,16,0,Monday,10,Oct,2024,2024-10-21,0,0,8.20651539917014,Medium (1K-10K),0,9,0.0,New
TXN0090157,2024-10-21 16:56:46,7696.24,Success,Electronics,Desktop,Central,Credit Card,USR03763,16,0,Monday,10,Oct,2024,2024-10-21,0,0,8.948617102027804,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090158,2024-10-21 17:02:32,1350.15,Success,Food & Dining,Mobile,South,Debit Card,USR00847,17,0,Monday,10,Oct,2024,2024-10-21,0,0,7.208711360664456,Medium (1K-10K),0,10,0.1,New
TXN0090159,2024-10-21 17:04:15,1060.48,Success,Utilities,Mobile,South,Wallet,USR06792,17,0,Monday,10,Oct,2024,2024-10-21,0,0,6.9674194397034475,Medium (1K-10K),0,13,0.3076923076923077,New
TXN0090160,2024-10-21 17:07:30,3484.16,Success,Retail,Mobile,Central,Credit Card,USR06761,17,0,Monday,10,Oct,2024,2024-10-21,0,0,8.15626923318809,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090161,2024-10-21 17:10:26,2621.17,Success,Utilities,Desktop,South,UPI,USR07145,17,0,Monday,10,Oct,2024,2024-10-21,0,0,7.871757498224934,Medium (1K-10K),0,14,0.2857142857142857,New
TXN0090162,2024-10-21 17:19:53,263.63,Failed,Retail,Mobile,North,Debit Card,USR03444,17,0,Monday,10,Oct,2024,2024-10-21,0,0,5.578332623938786,Low (<1K),1,10,0.2,New
TXN0090163,2024-10-21 17:35:54,3456.02,Success,Food & Dining,Mobile,West,UPI,USR01645,17,0,Monday,10,Oct,2024,2024-10-21,0,0,8.148162225267921,Medium (1K-10K),0,7,0.14285714285714285,New
TXN0090164,2024-10-21 17:39:06,1301.42,Success,Electronics,Tablet,West,UPI,USR05875,17,0,Monday,10,Oct,2024,2024-10-21,0,0,7.171979351395726,Medium (1K-10K),0,12,0.08333333333333333,New
TXN0090165,2024-10-21 17:41:03,3659.92,Success,Utilities,Mobile,North,UPI,USR06805,17,0,Monday,10,Oct,2024,2024-10-21,0,0,8.20546976092846,Medium (1K-10K),0,16,0.25,Returning
TXN0090166,2024-10-21 18:12:47,970.12,Success,Food & Dining,Mobile,East,Wallet,USR04299,18,0,Monday,10,Oct,2024,2024-10-21,0,0,6.878450044589548,Low (<1K),0,15,0.26666666666666666,Returning
TXN0090167,2024-10-21 18:20:14,323.23,Success,Food & Dining,Tablet,West,UPI,USR03866,18,0,Monday,10,Oct,2024,2024-10-21,0,0,5.781453140492364,Low (<1K),0,4,0.0,New
TXN0090168,2024-10-21 18:33:22,2573.37,Success,Healthcare,Desktop,Central,UPI,USR09119,18,0,Monday,10,Oct,2024,2024-10-21,0,0,7.853360122969474,Medium (1K-10K),0,16,0.0,Returning
TXN0090169,2024-10-21 18:39:58,11370.81,Success,Entertainment,Mobile,North,UPI,USR09617,18,0,Monday,10,Oct,2024,2024-10-21,0,0,9.338892764928184,High (10K-50K),0,16,0.125,Returning
TXN0090170,2024-10-21 18:45:23,2578.6,Failed,Travel,Tablet,Central,UPI,USR03904,18,0,Monday,10,Oct,2024,2024-10-21,0,0,7.855389627136223,Medium (1K-10K),1,15,0.2,Returning
TXN0090171,2024-10-21 18:55:25,2117.63,Success,Food & Dining,Mobile,Central,Wallet,USR03513,18,0,Monday,10,Oct,2024,2024-10-21,0,0,7.6585249323566735,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090172,2024-10-21 19:02:58,3714.83,Success,Utilities,Mobile,North,Debit Card,USR02463,19,0,Monday,10,Oct,2024,2024-10-21,0,0,8.220357350770998,Medium (1K-10K),0,12,0.3333333333333333,New
TXN0090173,2024-10-21 19:04:36,1640.32,Success,Electronics,Mobile,South,Net Banking,USR03386,19,0,Monday,10,Oct,2024,2024-10-21,0,0,7.40325607512639,Medium (1K-10K),0,10,0.1,New
TXN0090174,2024-10-21 19:13:30,1452.65,Failed,Electronics,Mobile,East,Credit Card,USR05646,19,0,Monday,10,Oct,2024,2024-10-21,0,0,7.281832913848668,Medium (1K-10K),1,11,0.2727272727272727,New
TXN0090175,2024-10-21 19:30:45,1963.22,Success,Healthcare,Desktop,North,Net Banking,USR06158,19,0,Monday,10,Oct,2024,2024-10-21,0,0,7.5828504989343335,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0090176,2024-10-21 19:44:23,5090.82,Success,Utilities,Tablet,North,Credit Card,USR02691,19,0,Monday,10,Oct,2024,2024-10-21,0,0,8.535390609484537,Medium (1K-10K),0,8,0.125,New
TXN0090177,2024-10-21 19:51:42,636.78,Success,Travel,Desktop,West,Debit Card,USR05858,19,0,Monday,10,Oct,2024,2024-10-21,0,0,6.45799339629188,Low (<1K),0,9,0.3333333333333333,New
TXN0090178,2024-10-21 19:58:47,6749.27,Failed,Travel,Tablet,East,UPI,USR03447,19,0,Monday,10,Oct,2024,2024-10-21,0,0,8.817337783066597,Medium (1K-10K),1,22,0.2727272727272727,Returning
TXN0090179,2024-10-21 20:08:06,2994.65,Success,Travel,Mobile,Central,Credit Card,USR09437,20,0,Monday,10,Oct,2024,2024-10-21,0,0,8.004916515382932,Medium (1K-10K),0,13,0.0,New
TXN0090180,2024-10-21 20:11:17,381.56,Success,Food & Dining,Mobile,West,Debit Card,USR07687,20,0,Monday,10,Oct,2024,2024-10-21,0,0,5.946885503710015,Low (<1K),0,14,0.14285714285714285,New
TXN0090181,2024-10-21 20:21:18,1533.26,Success,Retail,Mobile,Central,UPI,USR01302,20,0,Monday,10,Oct,2024,2024-10-21,0,0,7.33580345909056,Medium (1K-10K),0,13,0.23076923076923078,New
TXN0090182,2024-10-21 20:45:06,1497.66,Success,Electronics,Tablet,North,UPI,USR05273,20,0,Monday,10,Oct,2024,2024-10-21,0,0,7.312326654496947,Medium (1K-10K),0,18,0.05555555555555555,Returning
TXN0090183,2024-10-21 20:49:13,343.3,Success,Utilities,Mobile,North,UPI,USR08056,20,0,Monday,10,Oct,2024,2024-10-21,0,0,5.841513370344478,Low (<1K),0,8,0.25,New
TXN0090184,2024-10-21 20:56:43,1389.29,Success,Food & Dining,Mobile,North,Wallet,USR05587,20,0,Monday,10,Oct,2024,2024-10-21,0,0,7.237267637457405,Medium (1K-10K),0,14,0.07142857142857142,New
TXN0090185,2024-10-21 21:03:47,2521.19,Success,Retail,Desktop,East,Credit Card,USR07107,21,0,Monday,10,Oct,2024,2024-10-21,0,0,7.832882850721273,Medium (1K-10K),0,14,0.07142857142857142,New
TXN0090186,2024-10-21 21:11:28,3941.3,Success,Healthcare,Mobile,West,UPI,USR03165,21,0,Monday,10,Oct,2024,2024-10-21,0,0,8.279519588317703,Medium (1K-10K),0,11,0.0,New
TXN0090187,2024-10-21 21:39:13,1073.38,Success,Utilities,Tablet,Central,Net Banking,USR04883,21,0,Monday,10,Oct,2024,2024-10-21,0,0,6.9794990299948125,Medium (1K-10K),0,3,0.0,New
TXN0090188,2024-10-21 22:10:20,16765.03,Failed,Electronics,Mobile,West,UPI,USR01104,22,0,Monday,10,Oct,2024,2024-10-21,0,0,9.727110094531762,High (10K-50K),1,4,0.75,New
TXN0090189,2024-10-21 22:46:01,5793.51,Success,Retail,Desktop,Central,Wallet,USR01969,22,0,Monday,10,Oct,2024,2024-10-21,0,0,8.664666196547397,Medium (1K-10K),0,5,0.0,New
TXN0090190,2024-10-21 23:16:50,1713.8,Success,Travel,Mobile,East,Debit Card,USR09043,23,0,Monday,10,Oct,2024,2024-10-21,0,0,7.447051734723822,Medium (1K-10K),0,12,0.25,New
TXN0090191,2024-10-21 23:34:47,31906.66,Success,Entertainment,Mobile,North,Debit Card,USR02064,23,0,Monday,10,Oct,2024,2024-10-21,0,0,10.370601385339297,High (10K-50K),0,9,0.2222222222222222,New
TXN0090192,2024-10-21 23:44:11,1409.73,Success,Food & Dining,Mobile,South,Wallet,USR03244,23,0,Monday,10,Oct,2024,2024-10-21,0,0,7.2518625798924745,Medium (1K-10K),0,14,0.14285714285714285,New
TXN0090193,2024-10-21 23:48:26,1743.91,Success,Retail,Tablet,East,UPI,USR06791,23,0,Monday,10,Oct,2024,2024-10-21,0,0,7.464458257375211,Medium (1K-10K),0,11,0.0,New
TXN0090194,2024-10-21 23:51:58,2731.16,Success,Travel,Desktop,South,Debit Card,USR09437,23,0,Monday,10,Oct,2024,2024-10-21,0,0,7.912847784129543,Medium (1K-10K),0,13,0.0,New
TXN0090195,2024-10-22 00:59:37,3549.91,Success,Retail,Desktop,Central,Credit Card,USR06389,0,1,Tuesday,10,Oct,2024,2024-10-22,0,1,8.174959187648652,Medium (1K-10K),0,9,0.0,New
TXN0090196,2024-10-22 01:10:03,1764.57,Success,Retail,Desktop,South,Net Banking,USR01405,1,1,Tuesday,10,Oct,2024,2024-10-22,0,1,7.476228863407143,Medium (1K-10K),0,15,0.3333333333333333,Returning
TXN0090197,2024-10-22 01:12:18,1124.55,Success,Travel,Mobile,North,Net Banking,USR08505,1,1,Tuesday,10,Oct,2024,2024-10-22,0,1,7.026027084060172,Medium (1K-10K),0,8,0.125,New
TXN0090198,2024-10-22 01:15:33,2589.2,Success,Healthcare,Tablet,Central,Credit Card,USR00207,1,1,Tuesday,10,Oct,2024,2024-10-22,0,1,7.859490371789486,Medium (1K-10K),0,11,0.0,New
TXN0090199,2024-10-22 03:48:32,1059.44,Success,Food & Dining,Tablet,South,Credit Card,USR01622,3,1,Tuesday,10,Oct,2024,2024-10-22,0,1,6.966439195317913,Medium (1K-10K),0,10,0.3,New
TXN0090200,2024-10-22 04:29:47,714.12,Success,Electronics,Desktop,West,Credit Card,USR08387,4,1,Tuesday,10,Oct,2024,2024-10-22,0,1,6.572450360779597,Low (<1K),0,7,0.0,New
TXN0090201,2024-10-22 04:53:39,1470.68,Success,Healthcare,Desktop,West,Debit Card,USR02380,4,1,Tuesday,10,Oct,2024,2024-10-22,0,1,7.294159884351559,Medium (1K-10K),0,3,0.0,New
TXN0090202,2024-10-22 05:04:08,784.78,Success,Utilities,Desktop,North,Credit Card,USR03672,5,1,Tuesday,10,Oct,2024,2024-10-22,0,1,6.66667685503156,Low (<1K),0,6,0.16666666666666666,New
TXN0090203,2024-10-22 05:43:41,608.3,Failed,Utilities,Mobile,South,Credit Card,USR02293,5,1,Tuesday,10,Oct,2024,2024-10-22,0,1,6.412310757254448,Low (<1K),1,9,0.6666666666666666,New
TXN0090204,2024-10-22 05:53:37,1031.75,Success,Food & Dining,Mobile,North,Credit Card,USR01617,5,1,Tuesday,10,Oct,2024,2024-10-22,0,1,6.939980426276874,Medium (1K-10K),0,6,0.0,New
TXN0090205,2024-10-22 06:00:14,2954.99,Success,Food & Dining,Mobile,West,UPI,USR04154,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.991588899112438,Medium (1K-10K),0,8,0.0,New
TXN0090206,2024-10-22 06:04:22,4578.75,Failed,Electronics,Desktop,South,UPI,USR00732,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.42939969046557,Medium (1K-10K),1,15,0.3333333333333333,Returning
TXN0090207,2024-10-22 06:21:05,420.62,Success,Utilities,Mobile,South,Debit Card,USR08755,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.044104434432161,Low (<1K),0,8,0.125,New
TXN0090208,2024-10-22 06:27:52,1393.6,Failed,Travel,Mobile,East,Debit Card,USR08157,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.24036291478691,Medium (1K-10K),1,10,0.6,New
TXN0090209,2024-10-22 06:29:14,917.03,Success,Electronics,Mobile,East,Net Banking,USR09506,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.822230069825081,Low (<1K),0,10,0.0,New
TXN0090210,2024-10-22 06:31:50,941.64,Success,Electronics,Mobile,West,UPI,USR04239,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.848684449405085,Low (<1K),0,11,0.2727272727272727,New
TXN0090211,2024-10-22 06:38:48,53736.75,Success,Travel,Desktop,East,Credit Card,USR08263,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,10.891871013038424,Very High (>50K),0,13,0.07692307692307693,New
TXN0090212,2024-10-22 06:44:27,5678.4,Success,Retail,Desktop,South,UPI,USR07064,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.644600872332736,Medium (1K-10K),0,14,0.14285714285714285,New
TXN0090213,2024-10-22 06:47:39,1115.97,Success,Travel,Mobile,West,UPI,USR03205,6,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.018374941054096,Medium (1K-10K),0,15,0.06666666666666667,Returning
TXN0090214,2024-10-22 07:07:41,1015.63,Success,Electronics,Mobile,West,Credit Card,USR01413,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.924248514709198,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0090215,2024-10-22 07:17:06,709.73,Failed,Utilities,Mobile,North,UPI,USR07359,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.566292610845709,Low (<1K),1,10,0.1,New
TXN0090216,2024-10-22 07:19:19,286.02,Success,Healthcare,Mobile,North,UPI,USR03747,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.659551899742786,Low (<1K),0,14,0.07142857142857142,New
TXN0090217,2024-10-22 07:38:38,4474.52,Failed,Retail,Mobile,East,Debit Card,USR00146,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.406377825075447,Medium (1K-10K),1,4,0.75,New
TXN0090218,2024-10-22 07:44:46,748.46,Failed,Entertainment,Tablet,West,Credit Card,USR06576,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.619352947205873,Low (<1K),1,5,0.4,New
TXN0090219,2024-10-22 07:44:59,2819.05,Success,Retail,Desktop,Central,UPI,USR07310,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.94450989427143,Medium (1K-10K),0,10,0.0,New
TXN0090220,2024-10-22 07:53:08,50.0,Failed,Utilities,Desktop,East,Net Banking,USR08485,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,3.9318256327243257,Low (<1K),1,10,0.2,New
TXN0090221,2024-10-22 07:59:11,1459.04,Success,Food & Dining,Mobile,Central,Credit Card,USR09965,7,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.286219111587358,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090222,2024-10-22 08:00:40,1866.44,Success,Healthcare,Mobile,South,Credit Card,USR06482,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.532323787976784,Medium (1K-10K),0,13,0.0,New
TXN0090223,2024-10-22 08:02:59,495.85,Success,Retail,Mobile,West,Debit Card,USR08907,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.208288169677372,Low (<1K),0,14,0.07142857142857142,New
TXN0090224,2024-10-22 08:24:56,2480.21,Success,Food & Dining,Mobile,East,UPI,USR04373,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.816501623398756,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090225,2024-10-22 08:27:06,7068.89,Failed,Food & Dining,Desktop,West,Credit Card,USR03033,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.863600200070854,Medium (1K-10K),1,12,0.08333333333333333,New
TXN0090226,2024-10-22 08:27:17,6805.52,Success,Retail,Mobile,East,Credit Card,USR02583,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.825636255315947,Medium (1K-10K),0,10,0.1,New
TXN0090227,2024-10-22 08:32:17,8375.7,Success,Utilities,Desktop,West,UPI,USR02725,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.033209321169211,Medium (1K-10K),0,8,0.375,New
TXN0090228,2024-10-22 08:41:43,3436.62,Success,Entertainment,Desktop,West,Credit Card,USR01055,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.142534650456428,Medium (1K-10K),0,7,0.0,New
TXN0090229,2024-10-22 08:46:43,767.01,Success,Utilities,Desktop,North,UPI,USR02207,8,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.643802753896235,Low (<1K),0,10,0.2,New
TXN0090230,2024-10-22 09:00:49,8790.45,Success,Utilities,Mobile,East,Wallet,USR03829,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.081534937256814,Medium (1K-10K),0,18,0.1111111111111111,Returning
TXN0090231,2024-10-22 09:01:18,1135.39,Failed,Travel,Mobile,East,UPI,USR00053,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.035611850222907,Medium (1K-10K),1,8,0.25,New
TXN0090232,2024-10-22 09:13:52,679.23,Success,Retail,Desktop,East,Wallet,USR01714,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.522430976275608,Low (<1K),0,14,0.21428571428571427,New
TXN0090233,2024-10-22 09:19:29,601.69,Success,Retail,Mobile,North,UPI,USR06557,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.401402968348695,Low (<1K),0,9,0.1111111111111111,New
TXN0090234,2024-10-22 09:22:59,20548.57,Success,Electronics,Mobile,West,Net Banking,USR09690,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.93059529513125,High (10K-50K),0,9,0.2222222222222222,New
TXN0090235,2024-10-22 09:33:45,3304.19,Success,Travel,Desktop,East,UPI,USR07760,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.103249239286933,Medium (1K-10K),0,11,0.0,New
TXN0090236,2024-10-22 09:35:09,7601.53,Success,Utilities,Desktop,East,UPI,USR01041,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.936236365614105,Medium (1K-10K),0,9,0.0,New
TXN0090237,2024-10-22 09:37:57,605.75,Success,Entertainment,Desktop,West,UPI,USR00840,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.4081168446067105,Low (<1K),0,7,0.0,New
TXN0090238,2024-10-22 09:41:43,700.4,Failed,Travel,Mobile,East,Debit Card,USR00109,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.5530783377060775,Low (<1K),1,10,0.4,New
TXN0090239,2024-10-22 09:55:57,1747.85,Success,Travel,Desktop,East,Credit Card,USR06611,9,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.46671370804741,Medium (1K-10K),0,13,0.15384615384615385,New
TXN0090240,2024-10-22 10:24:43,173.03,Success,Entertainment,Mobile,South,UPI,USR00444,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.159227698146083,Low (<1K),0,9,0.2222222222222222,New
TXN0090241,2024-10-22 10:26:42,247.8,Success,Food & Dining,Desktop,West,UPI,USR07963,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.516649360865024,Low (<1K),0,12,0.16666666666666666,New
TXN0090242,2024-10-22 10:27:58,4381.05,Success,Food & Dining,Mobile,West,UPI,USR02153,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.385271930405239,Medium (1K-10K),0,11,0.09090909090909091,New
TXN0090243,2024-10-22 10:35:17,347.12,Success,Food & Dining,Mobile,West,Credit Card,USR01676,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.852547247921313,Low (<1K),0,11,0.18181818181818182,New
TXN0090244,2024-10-22 10:39:54,3036.28,Failed,Entertainment,Tablet,East,UPI,USR08259,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.018717657042231,Medium (1K-10K),1,16,0.1875,Returning
TXN0090245,2024-10-22 10:41:00,1857.1,Success,Retail,Desktop,East,UPI,USR07364,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.527309739238709,Medium (1K-10K),0,13,0.46153846153846156,New
TXN0090246,2024-10-22 10:48:52,10376.7,Success,Food & Dining,Mobile,South,UPI,USR00320,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.24741455220595,High (10K-50K),0,9,0.1111111111111111,New
TXN0090247,2024-10-22 10:52:10,1499.71,Success,Food & Dining,Tablet,South,Credit Card,USR05995,10,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.31369360843675,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090248,2024-10-22 11:06:27,358.41,Success,Food & Dining,Desktop,East,UPI,USR01952,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.884463798113738,Low (<1K),0,16,0.1875,Returning
TXN0090249,2024-10-22 11:06:39,8217.83,Success,Healthcare,Mobile,South,UPI,USR04778,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.014183142153106,Medium (1K-10K),0,6,0.0,New
TXN0090250,2024-10-22 11:22:03,547.43,Success,Travel,Tablet,Central,Credit Card,USR09848,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.307059650787103,Low (<1K),0,10,0.1,New
TXN0090251,2024-10-22 11:25:38,1907.73,Success,Electronics,Mobile,East,Net Banking,USR00365,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.554193378416389,Medium (1K-10K),0,12,0.0,New
TXN0090252,2024-10-22 11:28:00,1091.14,Success,Utilities,Mobile,East,Credit Card,USR06903,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.995894353215481,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0090253,2024-10-22 11:29:32,1793.91,Success,Food & Dining,Tablet,East,Net Banking,USR07342,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.492710160389597,Medium (1K-10K),0,20,0.15,Returning
TXN0090254,2024-10-22 11:30:23,5992.54,Success,Utilities,Desktop,South,Debit Card,USR04869,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.698437501521605,Medium (1K-10K),0,16,0.125,Returning
TXN0090255,2024-10-22 11:35:37,3223.12,Success,Retail,Mobile,South,UPI,USR03276,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.078415323777513,Medium (1K-10K),0,15,0.26666666666666666,Returning
TXN0090256,2024-10-22 11:41:38,1559.52,Success,Food & Dining,Mobile,North,UPI,USR03614,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.352774378033703,Medium (1K-10K),0,16,0.1875,Returning
TXN0090257,2024-10-22 11:48:23,2501.51,Success,Retail,Mobile,North,UPI,USR02163,11,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.825049507185388,Medium (1K-10K),0,15,0.2,Returning
TXN0090258,2024-10-22 12:06:56,179.44,Success,Utilities,Mobile,Central,Net Banking,USR05080,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.1953983125401955,Low (<1K),0,13,0.0,New
TXN0090259,2024-10-22 12:07:01,620.56,Success,Travel,Mobile,South,Wallet,USR05684,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.432232446918533,Low (<1K),0,11,0.2727272727272727,New
TXN0090260,2024-10-22 12:24:09,678.58,Success,Travel,Desktop,Central,UPI,USR01119,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.521474960288806,Low (<1K),0,12,0.08333333333333333,New
TXN0090261,2024-10-22 12:25:17,489.68,Success,Retail,Mobile,West,UPI,USR02123,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.195792184164551,Low (<1K),0,12,0.08333333333333333,New
TXN0090262,2024-10-22 12:33:37,2218.63,Success,Retail,Mobile,North,Net Banking,USR04096,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.705095794309226,Medium (1K-10K),0,8,0.125,New
TXN0090263,2024-10-22 12:48:22,376.76,Success,Retail,Desktop,East,UPI,USR03026,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,5.934259073337203,Low (<1K),0,11,0.18181818181818182,New
TXN0090264,2024-10-22 12:48:59,625.13,Failed,Electronics,Mobile,East,Credit Card,USR09170,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.43955801727177,Low (<1K),1,12,0.4166666666666667,New
TXN0090265,2024-10-22 12:49:44,28231.7,Failed,Travel,Mobile,West,Credit Card,USR00786,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,10.24823615960709,High (10K-50K),1,16,0.4375,Returning
TXN0090266,2024-10-22 12:51:11,2073.35,Success,Travel,Mobile,East,Net Banking,USR09605,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.637403130578777,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0090267,2024-10-22 12:55:26,475.9,Success,Retail,Mobile,South,UPI,USR05495,12,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.167306825304179,Low (<1K),0,13,0.07692307692307693,New
TXN0090268,2024-10-22 13:11:10,2475.73,Success,Electronics,Mobile,North,Wallet,USR03465,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.8146944207221205,Medium (1K-10K),0,8,0.0,New
TXN0090269,2024-10-22 13:19:05,5904.96,Success,Travel,Desktop,North,Credit Card,USR01885,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.683717289507483,Medium (1K-10K),0,12,0.4166666666666667,New
TXN0090270,2024-10-22 13:19:19,1796.09,Failed,Food & Dining,Tablet,West,UPI,USR00624,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.4939239690018775,Medium (1K-10K),1,12,0.16666666666666666,New
TXN0090271,2024-10-22 13:22:46,19395.9,Success,Travel,Mobile,West,UPI,USR07790,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.872868538468595,High (10K-50K),0,9,0.2222222222222222,New
TXN0090272,2024-10-22 13:25:14,1371.52,Success,Retail,Mobile,East,UPI,USR04804,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.224403745226514,Medium (1K-10K),0,17,0.058823529411764705,Returning
TXN0090273,2024-10-22 13:30:37,709.63,Success,Entertainment,Desktop,North,Credit Card,USR08469,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,6.566151900539854,Low (<1K),0,12,0.16666666666666666,New
TXN0090274,2024-10-22 13:37:01,7666.25,Success,Retail,Desktop,South,UPI,USR08062,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,8.944713290305232,Medium (1K-10K),0,11,0.18181818181818182,New
TXN0090275,2024-10-22 13:42:03,8886.27,Success,Travel,Mobile,Central,Debit Card,USR07877,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,9.092375194733027,Medium (1K-10K),0,12,0.16666666666666666,New
TXN0090276,2024-10-22 13:42:38,2724.74,Success,Utilities,Desktop,East,UPI,USR07917,13,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.910495229864729,Medium (1K-10K),0,9,0.2222222222222222,New
TXN0090277,2024-10-22 14:02:09,1600.66,Success,Healthcare,Desktop,North,Net Banking,USR04293,14,1,Tuesday,10,Oct,2024,2024-10-22,0,0,7.378795870396716,Medium (1K-10K),0,8,0.5,New
